Price,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,NVDA,NVDA,NVDA,NVDA,NVDA,BRK-B,BRK-B,BRK-B,BRK-B,BRK-B,JPM,JPM,JPM,JPM,JPM,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^BSESN,^BSESN,^BSESN,^BSESN,^BSESN
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,161.1207275390625,161.55363860315867,155.25679134230904,156.18164406781122,136739200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,159.23165893554688,162.3013848333752,157.1458312842644,161.37653219165813,118023100.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,162.65557861328125,165.17431721534913,161.63233167314976,161.64216510056525,107497000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,168.42111206054688,168.81467433212117,165.62688749026452,166.35496643302778,120405400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-08,172.25827026367188,173.124092272762,167.94885709843913,169.35581786321058,116998900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,171.7466583251953,173.90136505237254,171.1169736434836,172.0910234690597,108923700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,176.55787658691406,176.73498340907634,171.87459691578246,172.38622049741065,115402700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,172.90762329101562,179.19463576830913,172.70100123209377,178.20090421819984,153237000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,171.5203857421875,174.87543155968305,169.43455784995845,172.4255566201901,139380400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,176.41024780273438,176.6070214257053,169.53289933534148,172.28777509552998,131063300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,169.4837188720703,178.22060671100195,167.99806060749398,176.39058331265454,150185800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,168.3817596435547,170.6742091567304,166.95513209597055,167.19125444086626,195432700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,167.01417541503906,167.83080028341357,164.76108946281846,165.56786589082796,107499100.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,170.20196533203125,170.40857240308912,166.39432702385977,168.79500450669104,91185900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,172.8092498779297,173.02570538951048,169.37549200136777,170.25114747535673,92135300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,173.43893432617188,173.99975497261622,172.4452176699775,173.01587174407524,68356600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,177.42369079589844,177.51223669655022,174.21623639838188,174.23590325661414,74919600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,176.40042114257812,178.4075513781422,175.65267527782174,177.25640977812765,79144300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,176.4889678955078,177.71882185840354,175.26894735968355,176.43977073441883,62348900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,175.3280029296875,177.6598165843381,175.21977516501707,176.5775389376338,59773000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,174.70814514160156,176.34137982616818,174.40312874209113,175.21975359080747,64062300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,179.07659912109375,179.9325878251871,174.84591282107223,174.96397401631208,104487900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,176.80381774902344,179.99160489675614,176.23316366013424,179.68660349006143,99310400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,172.1008758544922,177.26626350424175,171.82538971420172,176.71529122366078,94537600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,169.2279052734375,172.47472273765217,168.87370673165287,169.91662049000044,96904000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,169.3951873779297,171.33343869618955,168.27356100705217,170.10358456089105,86709100.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,169.4148406982422,169.71984207033913,165.45962626204417,166.35496352474928,106765600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-11,172.25827026367188,172.3566495746992,168.06693328968436,169.5427580708883,76138300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,172.70101928710938,174.32442058444914,172.00247061263863,173.28150678006202,74805200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,169.4148406982422,173.77343581306164,169.0212784335483,172.94697757650243,84505800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,170.2806854248047,170.97923414208748,168.3325857331638,168.57855655164568,80440800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,167.06338500976562,169.75921560588677,166.67967112863838,168.7458170220669,90956700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,163.55091857910156,168.32275864245793,163.26559902458186,167.26016286506513,94815000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,161.85862731933594,166.94530189723943,161.53394404676334,164.28882013685183,91420500.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,159.79244995117188,163.6492697103972,159.68422221502348,161.77004947948618,122848900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,159.01519775390625,159.6842461356459,152.20672782112572,157.44099364386307,162294600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,157.2048797607422,160.13684792706067,154.48936713148768,156.41777008167946,115798400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,157.1163330078125,161.74058170445005,155.27647596564844,160.86492613213542,108275300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,156.65390014648438,161.19943618602957,155.72904744290105,159.83183900024744,121954600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,167.58482360839844,167.6045054755724,160.17618447475024,163.03928812749427,179935700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,171.96310424804688,172.17955975276536,166.77803558788963,167.41756867469104,115541600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,171.7958526611328,172.0221416021034,169.53291821282656,171.205516713621,86213900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,173.00604248046875,173.045406221179,170.5365007077257,171.9336132455733,84914300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,170.1134033203125,173.39958469623934,169.34597560709165,171.66794061482483,89418100.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,169.82774353027344,171.51233418324563,168.14315287730125,169.1282897421516,82465400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,169.1085968017578,171.36455359449815,168.4091430178802,170.2907580260059,77251200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,172.23147583007812,172.74375119669648,168.88200154925988,169.17754560815493,74829200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,173.659912109375,174.02440791137533,172.30041852916588,173.43333485667165,71285000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,169.56175231933594,172.8718127855668,169.00023212316947,171.5517329947236,90865900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,166.13348388671875,170.50749406654586,165.54239574220313,169.7686414018993,98670700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,166.36990356445312,167.059496301351,164.08437902845532,164.88233741200816,86185500.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15,170.2218017578125,170.3794272726593,167.7195605956041,168.42886038041834,62527400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16,169.98538208007812,170.76363364895062,167.52253972896716,169.2957892281664,61177400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,166.36990356445312,169.35486679359227,165.96599387855787,168.4879416203525,69589300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-18,164.81336975097656,168.0052029771983,163.71986743369874,167.29591839625454,82772700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22,161.87770080566406,164.2124704222086,159.73994052851194,162.52787972804626,91162800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23,157.6908721923828,163.68049136917585,157.37562116623778,163.0795572535836,90009200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,160.3211669921875,160.42953264062146,149.74079243125084,150.31217357463046,141147500.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-25,162.39979553222656,162.66577162560156,158.4789405339572,161.40479781703053,91974200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-28,162.66580200195312,162.9613460817757,160.015781305138,160.6364223695658,95056600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-01,160.77432250976562,164.12379664388249,159.56260845656183,162.2520277075245,83474400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02,164.08436584472656,164.8724782087133,160.52802176733047,161.94662101610797,79724800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-03,163.75926208496094,166.3994361391456,163.08937637437214,165.96597360547406,76678400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-04,160.7447967529297,163.08942753954378,159.6907080171643,162.04518476190808,83737200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-07,156.9322967529297,162.56728050558442,156.67615156199417,160.93194979420673,96418800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-08,155.09994506835938,160.4590918337938,153.4843212668971,156.4594387052954,131148300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-09,160.52806091308594,160.98123051828424,157.04068276941686,159.07990841281742,91454900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,156.16390991210938,158.00611115577465,153.6616536990487,157.81893273448313,105342000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11,152.4302215576172,156.91259725992478,152.2036442896399,156.56779334744132,96970100.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-14,148.38128662109375,151.82926511007037,147.86902635433808,149.19895189517598,108732100.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-15,152.78485107421875,153.25772752525916,148.1448655173351,148.6571257913053,92964300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-16,157.21798706054688,157.62189677872126,152.16424521683604,154.71574606326269,102300200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,158.232666015625,158.60702280515488,155.28711664114857,156.2525464840476,75615400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-18,161.54273986816406,162.03530830357425,157.38546107074248,158.12431372385774,123511700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-21,162.9219207763672,163.87750462789964,160.5871364535125,161.07970482927175,95811400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-22,166.310791015625,166.90186403813098,162.4589027695207,163.0499757920267,81532000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-23,167.68017578125,170.0740514815613,165.15821242839837,165.49317043351002,98062700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,171.48275756835938,171.551709322727,167.68012919455944,168.51748639470068,90131400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-25,172.12307739257812,172.6747515137094,170.18235698160333,171.29556621088122,80546200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-28,172.99002075195312,173.11807830876265,169.4435224096512,169.61099385470519,90371900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29,176.30007934570312,176.3493241575945,173.7190108396555,174.06381471485844,100589400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30,175.12777709960938,176.940425244863,174.0736734844487,175.89618261840158,92633200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,172.01473999023438,175.38390609608072,171.80785464486016,175.196727695979,103049300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-01,171.7191619873047,172.28069707658472,169.3843930059636,171.44332493600666,78751300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-04,175.78781127929688,175.83707112521444,171.84726411780443,171.97533671079117,76468400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-05,172.45803833007812,175.64988683528978,171.82755140667763,174.86177442304066,73401800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,169.2760467529297,171.0492958799614,167.60131731206394,169.79816801922325,89058800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,169.5814666748047,170.78333490464928,167.32550977045483,168.6160367143053,77594700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-08,167.5618896484375,169.2267729966031,166.6851186288227,169.2267729966031,76575500.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-11,163.2864227294922,166.51767019391744,163.04013853231345,166.2024342381658,72246700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-12,165.16806030273438,167.34520448708324,164.16321643119062,165.5227101966912,79265200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,167.8673095703125,168.4977965392979,164.2912731044712,164.9020531279272,70618900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14,162.83326721191406,168.72439653866832,162.58698299353122,168.0840485516755,75329400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-18,162.6165313720703,164.12378940474295,161.13882623948976,161.4836150845622,69023900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,164.9119110107422,165.32568173680733,161.47379285097983,162.56729541101794,67723800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,164.74441528320312,166.36989994769078,163.63122097212312,166.25167331536827,67929800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,163.94647216796875,168.98052205416587,163.4440577878417,166.3994683269321,87227800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-22,159.38526916503906,165.37490244633076,159.09958611983004,163.98587104446065,84882400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,160.45907592773438,160.7447589663099,156.10477337045293,158.72522565667649,96046400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26,154.46946716308594,159.927118912707,154.39065440814608,159.83846020039812,95623200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27,154.24290466308594,157.41503191930764,153.07058924804878,153.5927106465447,88063200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,161.207763671875,162.07468874953122,156.5677633537738,156.88301430273702,130216800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29,155.3068084716797,163.7297310076839,154.91275976964212,159.43453401469895,131747600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,155.61221313476562,155.87818924361486,150.99191920912216,154.38079215381563,123055300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03,157.10960388183594,158.32133290120754,153.996583191987,155.79937020716176,88966500.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04,163.55242919921875,164.00558374657948,156.89289426291103,157.29680399181643,108256500.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,154.43992614746094,161.6412749534816,152.64696965655168,161.4146976605855,130525300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06,155.16998291015625,157.3010086854407,152.11156545188234,153.9170165903248,116124600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09,150.02000427246094,153.73943124959115,149.45765905699372,152.85149635884284,131577900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10,152.43711853027344,154.6372121237767,150.87831369588534,153.4335782017059,115366700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,144.53456115722656,153.36448526147709,143.85381576428412,151.44064940364694,142689800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,140.64744567871094,144.23861168034963,136.9378943865604,140.8546349911873,182602000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-13,145.1363983154297,146.1131220663248,141.19006162279788,142.6502019839293,113990900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16,143.5874786376953,145.54092647551983,142.24572332922702,143.59735411573675,86643800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-17,147.23782348632812,147.7607118798002,144.71215542512041,146.86291669324274,78336300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18,138.9307861328125,145.38303979911012,138.023115474384,144.87988730604852,109742900.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,135.50732421875,139.75949903200933,134.76738618709481,138.00338064120726,136095600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-20,135.7440948486328,138.81237182419233,130.83091053016878,137.22397091297194,137426100.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23,141.1900634765625,141.3380450828472,135.80330719659918,135.94142838049157,117726300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24,138.4769744873047,140.06537583009975,135.48762522944844,138.92093441641646,104132700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-25,138.6348419189453,139.88779324826507,136.48408013270736,136.5728691143285,92482700.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,141.85108947753906,142.4035742769945,135.30017032641544,135.5468164014639,90601500.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-27,147.63247680664062,147.67193355558146,143.31123267464204,143.43949345334326,90978500.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,146.8431854248047,148.6387758545306,144.87001706901614,147.07011062465787,103718400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-01,146.71493530273438,149.7042840674564,145.6987397803345,147.8889577936666,74286600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,149.18141174316406,149.2406043897797,144.88976421455953,145.8467521457281,72348100.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-03,143.42962646484375,145.98487611962543,142.52197073992798,144.92922372127086,88570300.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-06,144.17941284179688,146.57682025024437,142.95604302742927,145.0574721682304,71598400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
